Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
516,2009-11-16,34.8143196105957,35.444594338347294,34.53235430480691,35.162629032558506,6037955
517,2009-11-17,34.79773712158203,34.9635985563908,34.41625672137774,34.9635985563908,4578478
518,2009-11-18,34.64847183227539,35.09629647993417,34.515781298063665,34.83091991079132,3519599
519,2009-11-19,34.69822311401367,34.99677507487519,34.53236166341502,34.76456724432515,3934390
520,2009-11-20,35.42801284790039,35.56070109935315,34.731393903674004,34.864082155126766,4677765
521,2009-11-23,35.22898483276367,35.560707773292215,34.963606030412805,35.49436363511454,2821321
522,2009-11-24,34.44942855834961,35.32849553558047,34.34991124493709,35.32849553558047,5439086
523,2009-11-25,34.731388092041016,34.781145615599904,34.43283620176962,34.49918256603395,1865683
524,2009-11-26,34.20063781738281,34.731395344491624,34.034776371366284,34.466016580937215,5780245
525,2009-11-27,33.885494232177734,34.33332093996488,33.30497929597036,34.13428634769518,7226035
526,2009-11-30,33.10594940185547,34.416256529241394,31.530265779968794,34.167464378417186,34539390
527,2009-12-01,34.00160217285156,34.30015184720902,33.17229502225905,33.83574074273306,9492411
528,2009-12-02,34.184051513671875,34.399672745111644,33.76939789510293,34.03477666091503,4964876
529,2009-12-03,34.20063781738281,34.432843391877974,34.117707094374545,34.23381100644205,3578736
530,2009-12-04,34.416259765625,34.631878750092824,33.9186754171855,34.001606141925414,3567645
531,2009-12-07,34.33332824707031,34.56553382104532,34.30015505808539,34.48260309822283,4545289
532,2009-12-08,34.731388092041016,34.9138360944892,34.23380385789472,34.43283620176962,4206166
533,2009-12-09,34.49918746948242,34.963598587504364,34.43284109578812,34.69821984164624,3096689
534,2009-12-10,34.99678039550781,35.22898601172064,34.49919596806307,34.49919596806307,3347394
535,2009-12-11,34.880680084228516,35.4114377618007,34.74799178965571,35.16264552224633,2530102
536,2009-12-14,34.8143196105957,35.079698324931144,34.68162912860827,34.830906202049064,1458861
537,2009-12-15,34.8143196105957,34.99676761730378,34.565527487713624,34.88066372676971,2359025
538,2009-12-16,34.68163299560547,34.897254209261995,34.349910128108974,34.66504865194238,3602393
539,2009-12-17,34.71479415893555,35.12944759969326,34.61527688322592,35.12944759969326,1264927
540,2009-12-18,34.68163299560547,34.91384080256475,34.36649672141173,34.68163299560547,1671508
541,2009-12-21,34.68163299560547,34.79773689908511,34.4328408449831,34.51577156185722,1309866
542,2009-12-22,35.32850646972656,35.6270562527253,34.51578336668695,34.714818055113064,3246132
543,2009-12-23,36.34025192260742,36.63880162272145,35.428013978254796,35.494358106097934,9531688
544,2009-12-24,36.09144973754883,36.90417013971848,35.84265763996796,36.32365524536313,3529789
545,2009-12-29,36.3900032043457,36.937347226708496,36.22414178841263,36.40658979586689,3582130
546,2009-12-30,36.10803985595703,36.65538162426798,36.00852255727156,36.32365879507603,1887030
547,2009-12-31,36.53929138183594,37.45152950284012,36.24074162390885,36.39001650287239,8785123
548,2010-01-04,37.28567123413086,37.53446347035479,36.52271017608985,36.555881124468776,4353415
549,2010-01-05,37.40176773071289,37.94910964157132,37.23590627292064,37.484698459609014,4374738
550,2010-01-06,37.667144775390625,37.949107890845504,37.48469673030812,37.68373137033265,5549959
551,2010-01-07,37.998870849609375,38.23107871266098,37.385184746282135,37.783251833507414,4535147
552,2010-01-08,38.098384857177734,38.4135189117311,37.83300383834988,38.18131558194648,3809958
553,2010-01-11,38.281620025634766,38.73140488115323,38.181669843942686,38.64811155675915,3041300
554,2010-01-12,37.73189163208008,38.48153168361997,37.581964073667386,38.04840812808917,2569224
555,2010-01-13,38.29829788208008,38.48154146701805,37.24880018741815,37.731901224892525,3322262
556,2010-01-14,39.097904205322266,39.48105267011429,38.331602756785266,38.481532578159644,6747297
557,2010-01-15,39.53103256225586,40.46392080585545,39.09790894416022,39.43108234852718,11273753
558,2010-01-18,39.18119812011719,39.98081330160047,39.01461143568513,39.56434659052032,4085821
559,2010-01-19,38.731414794921875,39.61432335569975,38.5315098614176,39.14788152349193,4992784
560,2010-01-20,38.94797897338867,39.29781375816741,38.614805570144256,38.7314171650705,3697700
561,2010-01-21,37.86515808105469,39.13121947960947,37.665255433501024,38.81470300023262,3555527
562,2010-01-22,38.08172607421875,38.29829239496789,36.56578894269498,36.649082290997455,4943166
563,2010-01-25,38.41489028930664,38.98128673002087,37.33207927955733,38.08171697569881,2912852
564,2010-01-27,37.74855422973633,39.114563760491045,37.38206260031524,38.4148987441332,8252922
565,2010-01-28,37.94845199584961,39.29780674971486,36.0826826261121,38.61479868350079,11600411
566,2010-01-29,37.548648834228516,37.88182221708759,36.998913656301696,37.61528305890501,3996285
567,2010-02-01,37.63193893432617,37.86515983031775,37.31542469980357,37.39871803833459,2078776
568,2010-02-02,37.8818244934082,38.48153707048662,37.48201686184818,37.78187202064901,3466800
569,2010-02-03,37.63193893432617,38.06506474658277,37.482011376865614,37.98177140805175,2006355
570,2010-02-04,37.3154296875,38.06506983447843,37.21547721600753,37.48201638682854,2254939
571,2010-02-05,35.7828254699707,36.982250418538534,35.64955703545266,36.84898198402049,4391981
572,2010-02-08,36.149314880371094,36.29924242505751,35.58292067851341,36.149314880371094,1831316
573,2010-02-09,36.016048431396484,36.315903537233424,35.83280264028443,36.016048431396484,1113258
574,2010-02-10,35.74951171875,36.19929440788312,35.66621837711685,36.149319306693826,1023345
575,2010-02-11,35.66621780395508,36.066025385473935,35.632899564046646,35.81614536459009,640478
576,2010-02-15,34.94989013671875,36.14931501771969,34.91657190022797,35.74950747721145,1575236
577,2010-02-16,35.566261291503906,35.81614128391795,34.91657150364642,34.98320797587113,1192982
578,2010-02-17,35.68287658691406,35.899438365844226,35.549605888015435,35.81614502633625,989784
579,2010-02-18,36.03270721435547,36.46583303660963,35.38301961071245,35.732852092512985,1713670
580,2010-02-19,35.69953536987305,36.03270874584838,35.4829735792797,36.03270874584838,1267093
581,2010-02-22,35.64955520629883,36.0993401038027,35.56626187412969,35.782823633978964,835164
582,2010-02-23,35.516292572021484,35.7161975183439,35.3330467478054,35.64956328939534,801182
583,2010-02-24,35.39967727661133,35.61623904910463,35.19977236394338,35.38301815730961,906081
584,2010-02-25,35.466312408447266,35.649558206536454,35.01652747308986,35.649558206536454,1650113
585,2010-02-26,35.83279800415039,36.28258060471184,35.316378935823344,35.649552236747105,1548385
586,2010-03-02,35.83279800415039,36.48248548905652,35.649552236747105,35.84945712109179,780476
587,2010-03-03,36.21595764160156,36.31591011480948,35.49963346650871,35.49963346650871,1578097
588,2010-03-04,36.249271392822266,36.48249229508243,36.082684711282646,36.31590561354282,1157814
589,2010-03-05,36.06602478027344,36.53246657430564,35.982731441376515,36.315904796964205,766252
590,2010-03-08,36.66573715209961,36.88229892873152,36.14931800073533,36.31590467798339,1998979
591,2010-03-09,36.249271392822266,36.78234741806316,36.1493189320032,36.64907897662205,1368556
592,2010-03-10,36.34922790527344,36.54913058971706,36.03271136748677,36.28259141764884,1572349
593,2010-03-11,35.58293151855469,36.71572026736463,35.34970831190831,36.31591260657741,4256779
594,2010-03-12,35.41633605957031,35.782827666203524,35.16645603490489,35.33304271801517,7813231
595,2010-03-15,34.86659240722656,35.482963888229165,34.71666488088094,35.482963888229165,2420100
596,2010-03-16,34.96656036376953,35.06651284552035,34.50011620209137,34.66670291851708,1690093
597,2010-03-17,35.4329948425293,35.5995837835305,35.01652813871748,35.01652813871748,2067076
598,2010-03-18,35.34970474243164,35.61624390920133,34.03367028963486,35.16645892406019,2257266
599,2010-03-19,36.04936218261719,36.399194624128306,35.183110637873106,35.31638132293631,3363560
600,2010-03-22,35.83279800415039,36.34921707247744,35.53294067763337,35.649552236747105,2178427
601,2010-03-23,35.966068267822266,36.28258246805971,35.58291985587318,35.89943405611062,1381649
602,2010-03-25,35.466312408447266,36.13265912187962,35.316384849820274,36.13265912187962,3128139
603,2010-03-26,35.566261291503906,35.81614128391795,35.26640394492133,35.4996248192792,2059990
604,2010-03-29,35.566261291503906,35.86611637861028,35.34969727572601,35.799482165861775,1977720
605,2010-03-30,35.54960250854492,35.81614162152759,35.48296829516831,35.56626162675813,1369034
606,2010-03-31,35.69953536987305,35.849465196643195,35.08316372052805,35.64956026726737,1719363
607,2010-04-01,35.53294372558594,35.84946019619458,35.48296862995102,35.8161419594538,928358
608,2010-04-05,35.83279800415039,36.066018862901814,35.566258911516165,35.98272553767087,1444077
609,2010-04-06,35.7161979675293,35.982737146152395,35.61624549311104,35.982737146152395,2818200
610,2010-04-07,36.83232498168945,36.982252544008084,35.682877324611304,35.682877324611304,3932498
611,2010-04-08,37.032222747802734,37.6152760593093,36.03270278522005,37.31542097432497,4525961
612,2010-04-09,36.53246307373047,37.13217550821859,36.41585376613424,37.04888217730291,2218499
613,2010-04-12,36.13265609741211,36.81566187340487,36.01604678800803,36.349220116836086,854787
614,2010-04-13,35.89944076538086,36.38254171492255,35.78282917848474,35.81614742030551,1196945
615,2010-04-15,35.86613845825195,36.282605368657585,35.74952907902494,36.14933686111882,1834504
616,2010-04-16,35.949405670166016,36.049358107796294,35.682868849119885,35.749503054381414,3410045
617,2010-04-19,35.83279800415039,35.94940730378807,35.482965586285225,35.78282065332619,1997149
618,2010-04-20,35.966068267822266,36.26592560973892,35.49962426688841,35.81614072660202,2663183
619,2010-04-21,36.66573715209961,37.048885605979585,35.949413084247084,35.982731323487265,4408329
620,2010-04-22,36.19929885864258,37.198819081132946,35.849468588352366,36.549131388409556,3257926
621,2010-04-23,36.53246307373047,36.6490746408029,36.11599641915208,36.31590131714019,1225052
622,2010-04-26,36.78234100341797,37.09885745072564,36.54912014183028,36.64907258521817,1204934
623,2010-04-27,37.71523666381836,38.19833763164758,36.68240050147255,36.7323756066189,11718037
624,2010-04-28,38.281620025634766,40.14739139585266,36.0160434096965,37.48200501524197,8993805
625,2010-04-29,36.799015045166016,37.948462961619,36.51581897676638,37.948462961619,5294606
626,2010-04-30,36.66573715209961,37.1488380642237,36.58244381347558,37.1488380642237,1318467
627,2010-05-03,36.43252182006836,36.63242450761067,36.349228468723204,36.63242450761067,1557313
628,2010-05-04,35.81614685058594,36.63242116744472,35.699535265544725,36.449175359298486,1045708
629,2010-05-05,35.73285675048828,35.88278433095341,35.383024223085144,35.649563399176905,1404451
630,2010-05-06,35.566261291503906,35.81614128391795,35.11647640136814,35.48296796069922,1322298
631,2010-05-07,35.31639099121094,35.566271052201294,34.999874439708364,35.14980428388404,5243780
632,2010-05-10,36.016048431396484,36.1992919630322,35.383017722052664,35.41633370076991,1121466
633,2010-05-11,35.566261291503906,36.28258303263369,35.466308842643045,36.28258303263369,838559
634,2010-05-12,35.59959411621094,35.86613107643091,35.349711761919735,35.84947421102501,1266616
635,2010-05-13,36.09934616088867,36.18263950703355,35.4829744956259,35.81614788020543,1612426
636,2010-05-14,35.39967727661133,36.11599907129812,35.14979726551458,35.73285062474032,1711958
637,2010-05-17,34.53342819213867,35.283068280228896,34.33352326485733,34.98321314878342,1851642
638,2010-05-18,34.65003204345703,34.966546224785624,34.350174719454124,34.966546224785624,1361316
639,2010-05-19,34.216915130615234,34.65004098180934,34.01701019637899,34.65004098180934,2450689
640,2010-05-20,34.68336486816406,34.849951598163784,33.73382186285193,34.066995322851376,2116627
641,2010-05-21,34.43346405029297,34.716662224648,33.43394427182924,33.70048333131472,1432024
642,2010-05-24,34.23356628417969,34.66668977509184,34.01700227924752,34.51676223904716,3809046
643,2010-05-25,33.61720657348633,34.06699159911206,33.33400825965133,33.983698243216686,2621138
644,2010-05-26,34.38350296020508,34.650042128179436,34.11696379223072,34.283550489780104,1674436
645,2010-05-27,33.76713180541992,34.8166293721378,33.38398329883391,34.8166293721378,4522469
646,2010-05-28,34.333526611328125,34.61672490933379,33.767132274793546,33.767132274793546,1223573
647,2010-05-31,34.41681671142578,34.53342829593649,34.03366823570753,34.40015985033272,3962642
648,2010-06-01,34.66669464111328,34.98321113432871,34.266887069049446,34.98321113432871,2173677
649,2010-06-02,34.78330993652344,34.866603283751424,34.31686809583737,34.78330993652344,1067731
650,2010-06-03,35.18312072753906,35.299732327976216,34.78331307664673,34.94989978614161,855327
651,2010-06-04,35.23310089111328,35.36636936549062,34.9165843103823,35.31639425246838,730766
652,2010-06-07,34.79996109008789,34.96654774640229,33.983686926042544,34.78330197256122,1110289
653,2010-06-08,34.333526611328125,34.98321655857915,34.200258153135316,34.79997073395647,1369731
654,2010-06-09,34.133609771728516,34.60005144148634,34.03365733978732,34.33351237613509,2036943
655,2010-06-10,33.9670295715332,34.55008289889628,33.81710202496366,34.250225546280944,2079894
656,2010-06-11,33.78378677368164,34.31686505245552,33.71715255370402,34.150278372773236,1791437
657,2010-06-14,34.333526611328125,34.43347908471111,33.88374387031982,34.3002106265183,1700881
658,2010-06-15,34.41681671142578,34.48345319370421,34.15027982021824,34.350182488623894,1047592
659,2010-06-16,34.20025634765625,34.71667554997523,34.116963000813726,34.41681814565616,1289944
660,2010-06-17,34.26688003540039,34.43346667785631,34.06697742013886,34.200245830313214,662067
661,2010-06-18,34.26688003540039,34.61671243645301,33.95036586662934,34.183586714172435,1111519
662,2010-06-21,34.450130462646484,34.566742031959095,34.26688467921649,34.3834962485291,1131800
663,2010-06-22,34.183589935302734,34.56674060474132,34.01700327714931,34.4834472756646,1139377
664,2010-06-23,34.083656311035156,34.266902188095735,33.950387814706055,33.983706068527034,1355354
665,2010-06-24,33.80044937133789,34.25023209707318,33.6505217960928,34.01701117341673,2329371
666,2010-06-25,33.76713180541992,34.050330099489045,33.61720422716786,33.68383845533803,1672844
667,2010-06-28,34.40015411376953,34.56674077273256,33.78378257181587,33.78378257181587,2401306
668,2010-06-29,34.16693878173828,34.899922056049114,34.017011206348045,34.56674866208117,1542276
669,2010-06-30,34.68336486816406,34.81663560785012,33.85043121816546,33.983701957851515,2708253
670,2010-07-01,34.40015411376953,34.666690960529436,34.15027412532499,34.55008165494102,1450319
671,2010-07-02,34.5001106262207,34.73333379910498,34.35018305756408,34.516769747066235,1534161
672,2010-07-05,34.01700210571289,34.6167145063083,33.317339521248314,34.31685943574863,1409644
673,2010-07-06,34.000343322753906,34.1336140016828,33.917049995726885,34.01700244005453,765539
674,2010-07-07,34.216915130615234,34.91657788148884,34.16693776731786,34.31686759773335,4099698
675,2010-07-08,33.98369216918945,34.650038897253836,33.933714808898735,34.650038897253836,2147848
676,2010-07-09,33.9670295715332,34.21690956897452,33.86707712066142,34.150275354885416,2076435
677,2010-07-12,33.63385772705078,34.15027686313241,33.550564390891694,34.03366528871914,4188571
678,2010-07-13,33.650516510009766,33.80044406170308,33.40063650402879,33.58388003416711,3777184
679,2010-07-14,33.550559997558594,33.98368574076477,33.467266672306486,33.950367506873505,2928502
680,2010-07-15,33.567222595214844,33.86707769342511,33.50058612052253,33.81710259688216,3552196
681,2010-07-16,33.4339599609375,33.80045162214316,33.31735062108248,33.80045162214316,1309829
682,2010-07-19,33.33399963378906,33.78378454302364,33.017485415186655,33.017485415186655,3056097
683,2010-07-20,33.26736068725586,33.53389977113934,33.21738559754844,33.48392468143192,2241425
684,2010-07-21,33.284034729003906,33.433962324833224,33.18408224529203,33.433962324833224,1373142
685,2010-07-22,33.80044937133789,34.21691611339465,33.31734840244739,33.55056932610384,5819774
686,2010-07-23,33.650516510009766,34.116958284050384,33.517245817800784,34.116958284050384,1826820
687,2010-07-26,33.650516510009766,33.80044406170308,33.3173431687018,33.650516510009766,1879489
688,2010-07-27,33.70049285888672,33.91705463498841,33.367319505206325,33.367319505206325,2785906
689,2010-07-28,33.73381042480469,34.18359308761086,33.567223751289134,33.817103761562464,3199899
690,2010-07-29,33.4339599609375,33.96703833005903,33.23405726712455,33.38398485235347,2312762
691,2010-07-30,33.45060348510742,33.71714254537704,33.367310169990404,33.48392171494454,1285466
692,2010-08-02,33.50059127807617,33.783789560689186,33.41729793136371,33.650521109739906,778568
693,2010-08-03,33.284034729003906,33.58388992066254,33.21740049302166,33.58388992066254,1708893
694,2010-08-04,33.36731719970703,33.483928769228505,32.867557203717126,33.483928769228505,1886451
695,2010-08-05,32.91754913330078,33.58389613538526,32.81759663109263,33.16742925908246,1508701
696,2010-08-06,33.16741180419922,33.73380826547771,32.984166023166544,33.06745935459265,3922176
697,2010-08-09,34.03366470336914,34.11695803809566,33.51724557616948,33.56722293269118,3155186
698,2010-08-10,33.81709671020508,34.30019751077135,33.66716692772253,34.30019751077135,2033594
699,2010-08-11,33.36731719970703,33.850418077268685,33.31734210389854,33.65051543455848,1383082
700,2010-08-12,33.23405075073242,33.38397830656418,33.1507551536299,33.184073392470914,746648
701,2010-08-13,33.95037078857422,34.050323240433535,33.20073078884376,33.43395167019798,2838836
702,2010-08-16,35.083168029785156,35.81615135454432,34.116966024568946,34.116966024568946,10437835
703,2010-08-17,34.98322296142578,35.74952238497921,34.84995221936417,35.46632403514082,4272775
704,2010-08-18,34.633384704589844,35.39968400278371,34.20025881783011,35.199779052132506,2042150
705,2010-08-19,34.76664733886719,35.31638473128968,34.36683976404492,35.31638473128968,2150678
706,2010-08-20,34.38350296020508,35.01653150710207,34.31686873308066,34.81662882572882,1350531
707,2010-08-23,34.76664733886719,34.94989313634135,34.08364150799608,34.55008556151908,1558660
708,2010-08-24,34.333526611328125,34.96655743643586,34.16693990884873,34.96655743643586,1419761
709,2010-08-25,34.333526611328125,34.65004315362037,34.100305679752324,34.1502830461822,1708531
710,2010-08-26,35.13314437866211,35.383024434086366,34.31686998283823,34.61672514555662,6819779
711,2010-08-27,34.76664733886719,35.48297140908866,34.55008556151908,35.283066491939316,3318728
712,2010-08-30,36.23261260986328,36.482492634497476,34.983212486692345,35.11648092937331,12599675
713,2010-08-31,36.249271392822266,36.898958998931484,35.81614556892396,36.2825873734443,7251681
714,2010-09-01,36.04936218261719,36.54912216778273,35.749507095308346,36.249267080473885,4105554
715,2010-09-02,35.849456787109375,36.349216733839135,35.666211021413254,36.349216733839135,2077611
716,2010-09-03,35.98274230957031,36.34923401520216,35.91610807022192,36.116010788267104,2025354
717,2010-09-06,35.9993896484375,36.24926965879361,35.64955718204367,35.64955718204367,1657041
718,2010-09-07,35.881690979003906,36.48700566345249,35.730362878037575,36.48700566345249,2364772
719,2010-09-08,35.81443786621094,36.01621020798729,35.562223579282225,35.88169455327523,2119627
720,2010-09-09,35.141868591308594,35.98258293267161,35.02416767128433,35.94895344678365,4325702
721,2010-09-13,35.49496841430664,35.81444170310916,35.25956884407088,35.57903985228968,2223035
722,2010-09-14,35.32681655883789,35.76398838134446,35.15867372561099,35.34363129827721,2096762
723,2010-09-15,35.9321403503418,36.08346847299998,35.3268232985419,35.3268232985419,3700295
724,2010-09-16,35.52859115600586,36.28523395419127,35.4108902529437,35.948948266108864,1645185
725,2010-09-17,35.39407730102539,35.797619664998344,35.310005880173385,35.73036298443339,3999245
726,2010-09-20,35.52859115600586,35.73036348108861,35.44451973398525,35.57903309698491,1658444
727,2010-09-21,35.52859115600586,35.982577747150415,35.4108902529437,35.83124736304671,4168036
728,2010-09-22,35.59584426879883,35.915317464914544,35.410886702780004,35.56221707171189,2530696
729,2010-09-23,35.32681655883789,35.730361183048956,35.20911794392894,35.51177413150411,1296047
730,2010-09-24,35.49496841430664,35.57903985228968,35.1250554555315,35.326825538340564,2212027
731,2010-09-27,35.59584426879883,36.01620361734145,35.410886702780004,36.01620361734145,1731020
732,2010-09-28,35.948951721191406,36.03302315129218,35.51177982855069,35.64629548506202,3076594
733,2010-09-29,36.537452697753906,37.1427674665975,36.016211641817044,36.016211641817044,11684464
734,2010-09-30,35.81443786621094,36.92418118481396,35.69673695341082,36.58789546890902,5236368
735,2010-10-01,36.487003326416016,36.739217572066366,35.94894535679537,35.94894535679537,3875195
736,2010-10-04,36.89054489135742,37.15957387053797,36.26841780012191,36.73921680325057,4550532
737,2010-10-05,37.63037872314453,37.86578054188409,36.856923423571914,36.89055062583228,10282420
738,2010-10-06,37.579933166503906,38.21887503443998,37.31090417136859,37.83214742183391,5975746
739,2010-10-07,36.739219665527344,37.79851864538616,36.4533759252692,37.579933865600445,5825104
740,2010-10-08,36.823299407958984,37.22684185908195,36.53745560309736,36.823299407958984,2872678
741,2010-10-11,36.957801818847656,37.579931194922416,36.823288468628654,37.52948925873606,2923343
742,2010-10-12,36.80647277832031,37.04187227541041,36.38611571902263,36.99143034052789,1328063
743,2010-10-13,36.94099807739258,37.32772576096477,36.75604046676012,36.9241833345017,2785869
744,2010-10-14,35.96576690673828,37.260467858485534,35.64629592453339,37.1259522003158,6206210
745,2010-10-15,35.898502349853516,36.4701875001705,35.54540196035145,35.982573762564336,3825540
746,2010-10-18,35.898502349853516,36.55425891288132,35.57902915708596,36.45337276151173,2661071
747,2010-10-19,35.42771530151367,36.15073110960951,35.24275766313641,36.04984491771428,2506333
748,2010-10-20,35.05780029296875,35.73037182621832,34.88965740965636,35.579041406770116,1611212
749,2010-10-21,35.51177978515625,35.982581161495375,35.37726640939278,35.74717933303406,5077785
750,2010-10-22,35.948951721191406,36.587895958307385,35.54540931282439,35.96576646332826,7613777
751,2010-10-25,34.88964080810547,36.28522516330336,34.75512519711188,36.01619850248164,4373958
752,2010-10-26,34.368404388427734,35.108232411654214,34.233888751106356,34.973719054916,3559839
753,2010-10-27,34.25071334838867,34.721514793637986,34.166641906085275,34.586999117602254,4326267
754,2010-10-28,33.611759185791016,34.53654471784537,33.35954494977619,34.53654471784537,12789477
755,2010-10-29,33.763084411621094,34.30114231511355,33.628571076039385,33.662198269643405,2557085
756,2010-11-01,33.8471565246582,34.20025688867629,33.72945564312455,33.89759845641099,3644082
757,2010-11-02,33.662200927734375,33.779901816099574,32.97281489713034,33.62857373147503,8722079
758,2010-11-03,33.7799072265625,33.830349169322204,33.30910587827735,33.62857911770002,5792586
759,2010-11-04,34.13299560546875,35.091408143296015,33.62856723379675,33.89759387422244,7578044
760,2010-11-08,33.073699951171875,33.42680032398444,32.38431394341076,32.7037848404953,23828591
761,2010-11-09,34.90646743774414,35.31001215400154,33.09052533692044,33.1914115159848,37552410
762,2010-11-10,34.3011474609375,35.39407588839305,34.18344656420902,34.97371880091014,23142609
763,2010-11-11,34.04894256591797,34.872842227695315,33.897612148368346,34.301156887722286,9305659
764,2010-11-12,33.47724533081055,34.28433229714201,33.292287758489806,33.91441715250053,8655373
765,2010-11-15,34.03211975097656,34.57017547487579,33.62857738790633,33.62857738790633,6781511
766,2010-11-16,33.679019927978516,34.21707794204514,33.59494850581706,34.21707794204514,5839719
767,2010-11-18,34.099369049072266,34.38521272967941,33.44361256597777,33.99848291000017,11698558
768,2010-11-19,34.26751708984375,34.72150364474289,33.72945911963611,33.79671807634939,13151040
769,2010-11-22,34.11620330810547,34.26753146301723,33.191417351819744,33.9648751531937,16159489
770,2010-11-23,33.10733413696289,33.76309076228815,32.61971807244975,33.325918918543564,29650997
771,2010-11-24,32.65335464477539,33.04008235174281,32.28343940113232,32.45158227904576,29495589
772,2010-11-25,32.4683837890625,32.70378326607736,31.375455528095213,31.947140623869235,297127250
773,2010-11-26,32.43477249145508,32.535656402058656,31.425915140747886,32.19937061848959,108003635
774,2010-11-29,31.5604190826416,32.28343238837971,31.27457534004752,32.19936096768536,47311917
775,2010-11-30,31.930335998535156,31.980777941487148,30.87103467129306,31.308206539015988,56380039
776,2010-12-01,32.56928253173828,32.70379591905154,31.74538290313125,31.812639596787882,49377032
777,2010-12-02,33.29228973388672,33.32591921469794,32.468390259844426,32.75423400499002,69791050
778,2010-12-03,33.561317443847656,33.746275020007275,32.70378852207718,33.292288449486676,70133580
779,2010-12-06,33.52769470214844,33.72946476430546,33.225036188037684,33.628580873518686,35990183
780,2010-12-07,33.27547073364258,33.46042600000084,32.98962704468066,33.27547073364258,22324627
781,2010-12-08,32.90555953979492,33.20821572114607,32.7206019709323,33.02326043286653,8690959
782,2010-12-09,32.14892578125,33.0400821155882,31.947153416962546,32.88875398266447,19659317
783,2010-12-10,32.31706619262695,32.434767109579674,31.8126376009728,32.081666639305055,12656908
784,2010-12-13,32.92237854003906,33.04007716776134,32.26662187518147,32.31706381840768,10228525
785,2010-12-14,32.636531829833984,33.12414559907905,32.535645671918374,32.95600276274743,12502825
786,2010-12-15,32.50202178955078,32.7206065868533,32.367506138409425,32.61972041864313,7532899
787,2010-12-16,32.31706619262695,32.53565100344367,32.06485189679988,32.51883854152204,10117565
788,2010-12-20,32.233001708984375,32.65335895931039,32.11530076665948,32.19937221672468,12117884
789,2010-12-21,32.670169830322266,32.9896408465597,32.24981262985622,32.28343983754324,13693395
790,2010-12-22,32.9391975402832,33.056896183223685,32.67016848693061,32.754239923566814,11598882
791,2010-12-23,32.70378875732422,32.98963249349825,32.65334681827383,32.80467491600818,4611659
792,2010-12-24,32.87193298339844,32.95600440575559,32.451575871612654,32.451575871612654,4676656
793,2010-12-27,32.51884078979492,32.88875374756605,32.401139864704646,32.78786756614348,5508784
794,2010-12-28,32.3338737487793,32.60290272731862,32.2498023355222,32.45157235898941,6071879
795,2010-12-29,32.18255615234375,32.45158293800107,32.11529717534563,32.30025480092288,10314957
796,2010-12-30,32.48521041870117,32.80468141736168,31.829453678169894,32.182554163250934,31947999
797,2010-12-31,33.056888580322266,33.124145258045836,32.53564533694412,32.58608955567416,12208677
798,2011-01-03,33.056888580322266,33.20821667534608,32.90556048529846,33.10733279905231,5686478
799,2011-01-04,33.090518951416016,33.25866179054872,32.87193189219357,33.10733369144593,9878712
800,2011-01-05,32.98963165283203,33.241845902823236,32.85511829840331,33.090517808945144,6557909
801,2011-01-06,33.29228973388672,33.54450627880435,32.888747367068376,33.02326300973,16916733
802,2011-01-07,32.90555953979492,33.594945597964845,32.670160034234804,33.292287136030616,15775814
803,2011-01-10,32.3338737487793,33.157773142582265,32.26661707429023,32.88874416404294,11747099
804,2011-01-11,32.30024719238281,32.956003818976285,32.014405729807834,32.55246145496363,8402847
805,2011-01-12,32.70378875732422,32.77104771683565,32.11528882568149,32.51883346041734,5356220
806,2011-01-13,32.535648345947266,32.7710501606252,32.43476446032342,32.68697873554976,5840003
807,2011-01-14,32.82148361206055,33.34272676879209,32.367497121872454,32.45156852519745,13619178
808,2011-01-17,32.87193298339844,32.95600440575559,32.16573440394829,32.451575871612654,10222664
809,2011-01-18,33.174591064453125,33.258662485776874,32.686977276892,32.686977276892,8525103
810,2011-01-19,32.92237854003906,33.292291445059135,32.7542356885072,32.9055637987692,8181638
811,2011-01-20,33.258670806884766,33.29229801547763,32.619726476614474,32.619726476614474,8113388
812,2011-01-21,33.241844177246094,33.29228611239265,32.9223732666242,33.04007187549384,7263505
813,2011-01-24,33.140968322753906,33.37636789421119,32.92238349509723,33.00645493351653,10580288
814,2011-01-25,33.090518951416016,33.443619369711335,32.97281805178984,33.292288990025334,5774233
815,2011-01-27,33.22504425048828,33.46044385375238,31.325030397718862,33.05690135093049,21308494
816,2011-01-28,32.4683837890625,33.22502643127063,32.014399572087314,33.124140289526316,12161301
817,2011-01-31,32.4683837890625,33.09051309600009,32.014399572087314,32.23298431204765,10372393
818,2011-02-01,32.165733337402344,32.821489953928044,32.115289117310695,32.619717634727884,5685819
819,2011-02-02,32.13209533691406,32.451566190447956,31.728553086103744,32.30023813146691,9759510
820,2011-02-03,33.174591064453125,33.27547722615828,31.96396168515776,32.11528978742386,8272335
821,2011-02-04,32.72060012817383,33.69582985426147,32.670158194317125,33.10732998321276,13585721
822,2011-02-07,32.88874053955078,33.12414001461193,32.45156878267562,32.73741246848167,10075695
823,2011-02-08,32.18255615234375,33.292297344639664,32.09848471167989,33.292297344639664,6969251
824,2011-02-09,32.24980545043945,32.686977297718165,31.86307554375383,32.6197183361497,15914271
825,2011-02-10,32.081661224365234,32.70378834738213,31.963960327278794,32.165732642117504,15041071
